tour_id,tour_name,id,jersey_no,name,short_name,position_id,position,position_short,team_id,team_name,team_short_name,is_started,is_onbench,is_goalkeeper,is_substitute,minutes_played,bonus_points,injury_minutes_played,actual_minutes_played,goaltenders,events.goals,events.own_goals,events.assists,events.key_passes,events.chances_created,events.shots,events.shots_on_target,events.shots_off_target,events.fouls_committed,events.fouls_suffered,events.yellow_cards,events.red_cards,events.is_second_yellow_card,events.offsides,events.corner_kicks,events.crosses,events.free_kicks,events.throw_in,events.punches,events.catches,events.goals_conceded,events.clean_sheet,events.cleansheet,events.fantasy_assists,events.penalties_saved,events.penalties_earned,events.penalties_conceded,events.penalties_missed,events.freekicks_conceded_goal,events.freekicks_earned_goal,events.blocked_shots,events.defensive_blocked_shots,events.penalty_kicks.total,events.penalty_kicks.goals,touches.total,touches.total_passes,touches.good_passes,touches.bad_passes,touches.interceptions,touches.blocks,touches.tackles,touches.successful_tackles,touches.unsuccessful_tackles,touches.clearance,touches.saves,touches.take_on_total,touches.take_on_successful,touches.take_on_unsuccessful,touches.last_man_tackle_successful,touches.last_man_tackle_unsuccessful,touches.successful_passes,touches.interceptions_won,touches.aerial_duel.total,touches.aerial_duel.won,touches.aerial_duel.lost,touches.ground_duel.total,touches.ground_duel.won,touches.ground_duel.lost,goaltenders.shots_faced,goaltenders.shots_on_goal_faced,goaltenders.goals_allowed,goaltenders.saves,goaltenders.catches,goaltenders.punches,goaltenders.penalty_kicks.shots_faced,goaltenders.penalty_kicks.goals_allowed,goaltenders.penalty_kicks.saves,country_id,country_name,dob,player_foot,height
148,ISL6,26713,18,Jerry Lalrinzuala,Jerry Lalrinzuala,1,Defender,DEF,505,Chennaiyin FC,CFC,12,7,0,2,1132,0,55,1207,0,0,0,2,5,7,2,1,1,18,25,2,0,0,1,0,27,8,125,0,0,24,0,4,2,0,0,0,0,0,0,0,0,0,0,657,437,304,133,19,15,46,18,28,45,0,67,9,1,0,0,0,0,11,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,India,7/13/1998,Left,0
148,ISL6,26717,8,Dom Sahil Krishe De Noronha E Tavora,Sahil Tavora,3,Midfielder,MF,1536,Hyderabad FC,HFC,1,7,0,1,158,0,5,168,0,0,0,0,1,1,1,0,1,1,6,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,76,58,45,13,1,1,8,3,5,4,0,8,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,India,10/19/1995,Right,180
148,ISL6,26718,10,Marcelo Leite Pereira,Marcelo Pereira,2,Forward,FWD,1536,Hyderabad FC,HFC,17,6,0,6,1438,0,65,1500,0,7,0,2,24,26,53,22,24,17,31,6,0,0,7,47,40,34,4,0,0,25,0,0,2,0,0,0,0,0,0,7,0,0,0,627,521,276,245,6,5,17,5,12,6,0,54,15,9,0,0,0,0,6,1,5,2,0,2,0,0,0,0,0,0,0,0,0,58,Brazil,6/22/1987,Left,178
148,ISL6,26742,16,Vinit Rai,Vinit Rai,3,Midfielder,MF,1499,Odisha FC,OFC,15,12,0,11,1089,0,10,1104,0,1,1,0,6,6,6,2,1,32,9,7,1,1,0,1,6,1,3,0,0,17,0,2,1,0,0,0,0,0,0,3,0,0,0,645,507,382,125,29,16,40,15,25,34,0,40,1,1,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,India,10/10/1997,Right,184
148,ISL6,26746,39,Lalruatthara,Lalruatthara,1,Defender,DEF,498,Kerala Blasters FC,KBFC,3,9,0,1,261,0,0,274,0,0,0,0,2,3,0,0,0,6,6,2,0,0,0,0,9,0,15,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,114,75,46,29,3,3,10,5,5,9,0,11,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,India,1/7/1995,Right,180
148,ISL6,26751,15,Anirudh Thapa,Anirudh Thapa,3,Midfielder,MF,505,Chennaiyin FC,CFC,19,0,0,1,1754,0,98,1866,0,1,0,6,18,25,14,5,2,18,31,5,0,0,1,19,15,21,5,0,0,29,0,2,6,0,0,0,0,0,0,7,0,0,0,1204,968,719,249,54,31,58,22,36,56,0,97,4,3,0,0,0,0,14,5,9,1,0,1,0,0,0,0,0,0,0,0,0,1,India,1/15/1998,Right,169
148,ISL6,26753,17,Farukh Choudhary,Farukh Choudhary,2,Forward,FWD,1159,Jamshedpur FC,JFC,16,4,0,4,1409,0,58,1483,0,1,0,4,11,19,30,7,11,21,31,4,1,1,2,1,26,1,4,0,0,25,0,1,7,0,0,0,0,0,0,12,0,0,0,617,469,259,210,13,18,39,14,25,19,0,67,19,19,0,0,0,0,18,6,12,1,1,0,0,0,0,0,0,0,0,0,0,1,India,11/8/1996,Right,0
148,ISL6,26757,31,Vishal Kaith,Vishal Kaith,4,Goalkeeper,GK,505,Chennaiyin FC,CFC,20,0,20,0,1800,0,94,1913,0,0,0,0,1,1,0,0,0,2,1,4,0,0,0,0,0,58,0,37,37,28,0,3,0,0,0,0,0,0,0,0,0,0,0,603,186,101,85,1,2,3,1,2,63,43,41,0,0,0,0,0,0,0,0,0,0,0,0,166,72,32,41,36,0,0,0,0,1,India,7/22/1996,Right,188
148,ISL6,26762,22,Emerson Gomes de Moura,Memo Moura,3,Midfielder,MF,1159,Jamshedpur FC,JFC,17,0,0,1,1574,0,98,1678,0,1,0,1,8,9,7,2,4,9,17,1,0,0,1,0,2,18,4,0,0,27,0,2,1,0,0,0,0,0,0,1,0,0,0,1093,787,672,115,39,31,62,23,39,131,0,93,4,1,0,0,0,0,28,12,16,0,0,0,0,0,0,0,0,0,0,0,0,58,Brazil,2/14/1988,Right,179
148,ISL6,26765,21,Udanta Singh Kumam,Udanta Singh,3,Midfielder,MF,656,Bengaluru FC,BFC,15,8,0,12,1292,0,50,1348,0,1,0,0,11,11,29,4,12,12,21,1,0,0,4,1,42,2,4,0,0,7,0,8,0,0,0,0,0,0,0,13,0,0,0,587,469,271,198,15,12,39,13,26,5,0,40,9,8,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,India,6/14/1996,Right,0
148,ISL6,27025,51,Gianni Michel Eugune Zuiverloon,Gianni Zuiverloon,1,Defender,DEF,498,Kerala Blasters FC,KBFC,7,2,0,2,619,0,37,662,0,0,0,2,7,9,5,1,4,8,5,1,0,0,1,1,2,15,7,0,0,13,0,2,2,0,0,0,0,0,0,0,0,0,0,453,378,306,72,10,7,13,8,5,25,0,34,5,0,0,0,0,0,11,5,6,0,0,0,0,0,0,0,0,0,0,0,0,18,Netherlands,12/30/1986,Right,178
148,ISL6,28324,11,Prasanth Karuthadathkuni,Prasanth Karuthadathkuni,3,Midfielder,MF,498,Kerala Blasters FC,KBFC,8,4,0,7,682,0,38,720,0,0,0,1,1,2,5,4,1,6,8,1,0,0,0,0,22,0,6,0,0,5,0,2,1,0,0,0,0,0,0,0,0,0,0,342,268,178,90,10,5,29,9,20,7,0,27,6,5,0,0,0,0,6,1,5,1,0,1,0,0,0,0,0,0,0,0,0,1,India,,,
148,ISL6,28415,9,Deyvison Rogerio da Silva,Bobo,2,Forward,FWD,1536,Hyderabad FC,HFC,13,3,0,3,1089,0,51,1145,0,5,0,0,12,12,38,13,18,19,24,1,0,0,9,0,4,1,1,0,0,18,0,0,1,0,0,0,1,0,0,7,0,2,1,444,314,169,145,6,6,32,11,21,5,0,27,8,7,0,0,0,0,38,16,22,1,0,1,0,0,0,0,0,0,0,0,0,58,Brazil,1/9/1985,right,186
148,ISL6,30978,33,Gursimrat Singh Gill,Gursimrat Singh Gill,1,Defender,DEF,656,Bengaluru FC,BFC,1,9,0,1,91,0,11,101,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,14,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,46,24,15,9,1,3,1,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,2/11/1997,,0
148,ISL6,30980,22,Nishu Kumar Tashni,Nishu Kumar,1,Defender,DEF,656,Bengaluru FC,BFC,17,4,0,4,1466,0,62,1542,0,1,0,0,11,12,14,6,5,18,15,2,1,0,3,0,29,2,115,0,0,6,0,7,0,0,0,0,0,0,0,3,0,0,0,853,565,391,174,25,24,44,13,31,72,0,74,12,4,0,0,0,0,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,1,India,1/1/1997,Left,178
148,ISL6,31773,8,Ferran Corominas Telechea,Ferran Corominas,2,Forward,FWD,496,FC Goa,FCG,17,3,0,3,1509,0,69,1589,0,14,0,4,22,29,36,22,9,5,41,1,0,0,11,1,6,1,2,0,0,23,0,4,4,0,0,0,0,0,0,5,0,4,4,603,507,311,196,12,4,21,7,14,0,0,39,8,6,0,0,0,0,17,6,11,0,0,0,0,0,0,0,0,0,0,0,0,19,Spain,1/5/1983,Right,171
148,ISL6,31787,28,Germanpreet Singh,Germanpreet Singh,3,Midfielder,MF,505,Chennaiyin FC,CFC,6,4,0,9,644,0,58,708,0,0,0,1,1,2,13,4,5,30,7,7,0,0,0,0,7,0,0,0,0,18,0,2,1,0,0,0,0,0,0,4,0,0,0,359,231,156,75,17,10,53,15,38,17,0,26,0,1,0,0,0,0,10,4,6,3,0,3,0,0,0,0,0,0,0,0,0,1,India,6/24/1996,,175
148,ISL6,31789,3,Mohammad Sajid Dhot,Mohammad Dhot,1,Defender,DEF,1499,Odisha FC,OFC,1,13,0,3,138,0,23,161,0,0,0,0,0,0,2,0,2,5,1,1,0,0,0,0,4,0,8,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,83,46,31,15,2,3,6,5,1,11,0,8,2,1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,India,12/10/1997,Right,184
148,ISL6,31790,26,Hitesh Sharma,Hitesh Sharma,3,Midfielder,MF,1536,Hyderabad FC,HFC,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,12/25/1997,Right,0
148,ISL6,31791,44,Amey Ganesh Ranawade,Amey Ranawade,1,Defender,DEF,496,FC Goa,FCG,1,17,0,2,66,0,5,71,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,12,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,48,26,19,7,2,4,4,1,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,India,3/7/1998,,0
148,ISL6,31809,27,Surchandra Singh Chandan,Surchandra Singh,3,Midfielder,MF,506,Mumbai City FC,MCFC,0,6,0,2,24,0,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,12,5,7,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,5/27/1994,,172
148,ISL6,31817,32,Naveen Kumar,Naveen Kumar,4,Goalkeeper,GK,496,FC Goa,FCG,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,1/9/1989,Right,0
148,ISL6,31821,1,Kamaljit Singh,Kamaljit Singh,4,Goalkeeper,GK,1536,Hyderabad FC,HFC,12,1,12,0,1080,0,71,1151,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,38,0,25,22,16,0,0,0,0,0,0,0,0,0,0,0,0,0,443,117,60,57,0,1,1,0,1,60,47,15,0,0,0,0,0,0,0,0,0,1,1,0,135,65,26,39,19,0,4,4,0,1,India,12/28/1995,,185
148,ISL6,31824,20,Seriton Benny Fernandes,Seriton  Fernandes,1,Defender,DEF,496,FC Goa,FCG,19,1,0,1,1705,0,82,1812,0,0,0,1,7,8,6,1,3,29,16,4,0,0,0,0,22,5,160,0,0,24,0,3,1,0,0,0,0,0,0,2,0,0,0,1003,665,544,121,33,15,85,25,60,75,0,75,5,4,1,0,0,0,6,4,2,1,1,0,0,0,0,0,0,0,0,0,0,1,India,6/1/1993,Right,0
148,ISL6,31825,2,Wayne Vaz,Wayne Vaz,1,Defender,DEF,504,NorthEast United FC,NEUFC,6,7,0,5,725,0,42,772,0,0,0,0,0,0,3,1,1,11,12,4,0,0,0,0,0,5,12,0,0,16,0,3,0,0,0,0,0,0,0,1,0,0,0,383,248,208,40,21,7,24,10,14,66,0,33,0,0,0,0,0,0,5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,1,India,7/28/1994,right,177
148,ISL6,31826,14,Joyner Monte Lourenco,Joyner Lourenco,1,Defender,DEF,1159,Jamshedpur FC,JFC,8,5,0,3,726,0,50,777,0,0,0,1,1,2,2,0,1,7,5,2,0,0,0,0,5,3,52,0,0,23,0,2,1,0,0,0,0,0,0,1,0,0,0,452,270,215,55,15,19,32,14,18,59,0,39,3,1,0,0,0,0,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,India,11/8/1991,,176
148,ISL6,31839,26,Rana Gharami,Rana Gharami,1,Defender,DEF,1499,Odisha FC,OFC,4,8,0,1,315,0,16,331,0,0,1,0,0,0,3,1,2,9,3,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,162,120,99,21,8,2,5,1,4,18,0,5,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,India,10/6/1990,,0
148,ISL6,31842,19,Rohit Kumar,Rohit Kumar,3,Midfielder,MF,1536,Hyderabad FC,HFC,8,8,0,6,581,0,18,605,0,1,0,1,2,3,5,3,2,13,12,0,0,0,0,1,0,4,1,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,311,250,180,70,8,4,23,10,13,11,0,17,2,1,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,India,1/1/1997,Right,185
148,ISL6,31843,29,Bipin Singh Thounajam,Bipin Singh,3,Midfielder,MF,506,Mumbai City FC,MCFC,4,7,0,15,395,0,44,453,0,2,0,1,6,7,14,6,5,8,5,0,0,0,0,3,29,3,7,0,0,8,0,5,2,0,0,0,0,0,0,3,0,0,0,204,145,62,83,3,6,16,5,11,4,0,20,4,4,0,0,0,0,7,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,India,10/3/1995,Both,172
148,ISL6,31844,24,Isaac Vanmalsawma Chhakchhuak,Isaac Vanmalsawma,3,Midfielder,MF,1159,Jamshedpur FC,JFC,5,11,0,7,503,0,38,541,0,1,0,0,3,3,10,3,4,3,10,0,0,0,0,15,18,7,6,0,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,352,295,195,100,6,8,17,5,12,6,0,18,5,1,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,India,9/15/1996,Right,174
148,ISL6,31845,29,Nim Dorjee Tamang,Nim Dorjee,1,Defender,DEF,504,NorthEast United FC,NEUFC,5,8,0,1,437,0,19,456,0,0,0,1,1,2,1,0,1,0,1,0,0,0,0,0,0,4,2,0,0,16,0,1,1,0,0,0,0,0,0,0,0,0,0,200,128,97,31,9,6,9,4,5,39,0,9,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,India,10/30/1995,Right,179
148,ISL6,31847,37,Mohamed Ali,Mohamed Ali,1,Defender,DEF,496,FC Goa,FCG,0,5,0,1,26,0,9,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,11,9,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,8/21/1987,,0
148,ISL6,31848,33,Amit Tudu,Amit Tudu,1,Defender,DEF,1499,Odisha FC,OFC,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,,0
148,ISL6,31851,32,Mohammed Yasir,Mohammed Yasir,1,Defender,DEF,1536,Hyderabad FC,HFC,10,7,0,9,914,0,63,980,0,1,0,0,9,9,10,5,4,12,10,2,0,0,0,1,9,1,24,0,0,18,0,1,1,0,0,0,0,0,0,1,0,0,0,480,381,230,151,17,7,22,10,12,14,0,44,14,2,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,India,0000-00-00,,0
148,ISL6,31853,4,Sairuat Kima,Sairuat Kima,1,Defender,DEF,656,Bengaluru FC,BFC,1,3,0,1,68,0,0,68,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,36,30,21,9,1,0,1,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,India,11/7/1997,,190
148,ISL6,31875,15,Subhasish Prodyut Bose,Subhasish Bose,1,Defender,DEF,506,Mumbai City FC,MCFC,18,3,0,3,1504,0,67,1593,0,1,0,2,7,9,9,6,3,26,16,3,0,0,3,0,35,9,135,0,0,17,0,2,2,0,0,0,0,0,0,0,0,0,0,939,545,366,179,26,35,56,20,36,114,0,71,15,3,0,0,0,0,36,26,10,0,0,0,0,0,0,0,0,0,0,0,0,1,India,8/18/1995,Left,186
148,ISL6,31876,19,Muhammed Ashique Kuruniyan,Ashique Kuruniyan,2,Forward,FWD,656,Bengaluru FC,BFC,13,6,0,10,1267,0,51,1338,0,1,0,1,9,11,23,9,9,21,35,4,0,0,5,2,33,0,45,0,1,8,0,8,1,0,0,0,0,0,0,5,0,0,0,674,476,259,217,14,18,48,19,29,33,0,100,26,28,0,0,0,0,14,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1,India,6/17/1997,,0
148,ISL6,31882,24,Abdul Hakku Nediyodath,Abdul Hakku,1,Defender,DEF,498,Kerala Blasters FC,KBFC,3,8,0,3,307,0,19,326,0,0,0,0,0,0,0,0,0,4,1,3,1,1,0,0,0,5,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,209,138,115,23,5,3,12,4,8,51,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,10/6/1994,right,184
148,ISL6,31883,17,Pranjal Prakash Bhumij,Pranjal Bhumij,3,Midfielder,MF,506,Mumbai City FC,MCFC,0,7,0,2,29,0,6,40,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,14,9,5,4,0,0,4,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,3/2/1999,right,172
148,ISL6,32021,9,Manvir Singh,Manvir Singh,2,Forward,FWD,496,FC Goa,FCG,6,3,0,15,699,0,77,800,0,2,0,0,5,5,19,10,7,9,5,0,0,0,7,0,10,0,0,0,0,8,0,9,1,0,0,0,0,0,0,2,0,0,0,233,180,110,70,2,2,8,2,6,5,0,19,7,5,0,0,0,0,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,India,11/6/1995,Right,187
148,ISL6,32054,5,Ahmed Jahouh,Ahmed Jahouh,3,Midfielder,MF,496,FC Goa,FCG,17,1,0,0,1512,0,88,1600,0,1,0,2,15,19,37,7,17,50,17,7,1,1,0,2,11,69,1,0,0,22,0,3,2,0,0,0,0,0,0,13,0,0,0,1636,1279,981,298,39,24,182,74,108,57,0,77,9,3,0,0,0,0,17,11,6,0,0,0,0,0,0,0,0,0,0,0,0,55,Morocco,7/31/1988,right,187
148,ISL6,32552,27,Nikhil Poojary,Nikhil Poojary,3,Midfielder,MF,1536,Hyderabad FC,HFC,18,3,0,3,1555,0,82,1642,0,0,0,0,7,8,8,2,4,11,16,2,0,0,0,0,27,5,100,0,0,29,0,0,2,0,0,0,0,0,0,2,0,0,0,789,526,359,167,20,24,53,11,42,68,0,78,13,13,0,0,0,0,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,India,9/3/1995,both,0
148,ISL6,33676,22,Nandhakumar Sekar,Nandhakumar Sekar,3,Midfielder,MF,1499,Odisha FC,OFC,15,6,0,7,1295,0,31,1344,0,0,0,2,12,15,23,6,11,12,7,2,0,0,5,0,46,2,7,0,0,15,0,2,3,0,0,0,0,0,0,6,0,0,0,512,413,236,177,13,10,21,12,9,16,0,46,16,8,0,0,0,0,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,India,12/20/1995,,0
148,ISL6,33956,1,Dheeraj Singh Moirangthem,Dheeraj Singh,4,Goalkeeper,GK,499,ATK FC,ATKFC,1,20,1,0,90,0,0,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,4,4,0,7,0,0,0,0,0,0,0,0,0,0,0,22,9,4,5,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,2,2,3,0,0,0,0,1,India,7/4/2000,Right,180
148,ISL6,33958,31,Prabhsukhan Singh Gill,Prabhsukhan Singh Gill,4,Goalkeeper,GK,656,Bengaluru FC,BFC,1,15,1,0,90,0,5,95,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,40,12,6,6,0,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,11,4,2,2,0,0,0,0,0,1,India,1/2/2001,Left,175
148,ISL6,33967,33,Jitendra Singh,Jitendra Singh,1,Defender,DEF,1159,Jamshedpur FC,JFC,5,6,0,4,439,0,27,476,0,0,0,0,2,2,2,1,0,7,3,3,1,1,0,0,2,2,2,0,0,9,0,3,0,0,0,0,0,0,0,1,0,0,0,221,178,130,48,9,5,16,5,11,11,0,22,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,6/13/2001,Right,170
148,ISL6,33990,27,Suresh Singh Wangjam,Suresh Wangjam,3,Midfielder,MF,656,Bengaluru FC,BFC,6,11,0,9,594,0,21,634,0,0,0,1,3,4,3,0,3,9,2,1,0,0,2,1,4,0,6,0,0,11,0,7,1,0,0,0,0,0,0,0,0,0,0,280,197,144,53,15,10,39,15,24,8,0,26,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,India,8/7/2000,Right,166
148,ISL6,33992,7,Khumanthem Ninthoinganba Meetei,Ninthoi,3,Midfielder,MF,504,NorthEast United FC,NEUFC,6,5,0,9,527,0,32,564,0,0,0,0,4,4,5,3,1,3,12,0,0,0,1,1,20,1,3,0,0,11,0,4,1,0,0,0,0,0,0,1,0,0,0,257,205,106,99,9,6,14,1,13,5,0,37,10,13,0,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,India,7/13/2001,right,0
148,ISL6,33993,8,Amarjit Singh Kiyam,Amarjit Singh,3,Midfielder,MF,1159,Jamshedpur FC,JFC,6,3,0,4,545,0,34,579,0,0,0,1,5,6,7,3,4,9,11,0,0,0,0,0,7,0,7,0,0,19,0,1,1,0,0,0,0,0,0,0,0,0,0,376,289,211,78,10,11,37,15,22,11,0,36,2,2,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,India,1/6/2001,Right,174
148,ISL6,33995,7,Komal Thatal,Komal Thatal,2,Forward,FWD,499,ATK FC,ATK,0,7,0,1,6,0,6,12,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,1,0,0,0,9,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,9/18/2000,right,163
148,ISL6,33997,45,Lalengmawia,Lalengmawia,3,Midfielder,MF,504,NorthEast United FC,NEUFC,10,5,0,0,900,0,46,952,0,0,0,0,3,4,7,1,4,13,22,2,0,0,0,0,2,4,1,0,0,26,0,1,0,0,0,0,0,0,0,2,0,0,0,616,486,391,95,24,15,60,22,38,18,0,48,6,4,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,India,10/17/2000,Right,176
148,ISL6,34002,55,Jeakson Singh Thaunaojam,Jeakson Singh,3,Midfielder,MF,498,Kerala Blasters FC,KBFC,9,5,0,6,888,0,60,952,0,0,0,0,3,3,5,1,1,11,5,1,0,0,0,0,2,2,0,0,0,14,0,4,0,0,0,0,0,0,0,3,0,0,0,545,444,377,67,9,14,55,19,36,14,0,34,7,1,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,India,6/21/2001,,0
148,ISL6,34004,10,Aniket Anil Jadhav,Aniket Jadhav,2,Forward,FWD,1159,Jamshedpur FC,JFC,4,6,0,13,458,0,41,509,0,1,0,0,1,1,16,5,6,11,5,1,0,0,1,1,15,0,2,0,0,6,0,5,0,0,0,0,0,0,0,5,0,0,0,237,170,72,98,8,7,19,4,15,6,0,41,12,11,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,India,,,
148,ISL6,34007,17,Rahul Kannoly Praveen,Rahul KP,3,Midfielder,MF,498,Kerala Blasters FC,KBFC,3,2,0,6,383,0,19,421,0,1,0,0,0,0,7,2,4,8,8,1,0,0,2,1,11,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,164,118,64,54,3,5,20,9,11,4,0,11,0,1,0,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,India,3/16/2000,Right,171
148,ISL6,34011,24,Rahim Ali,Rahim Ali,2,Forward,FWD,505,Chennaiyin FC,CFC,2,16,0,5,182,0,26,207,0,0,0,0,2,2,2,1,1,1,7,0,0,0,0,0,0,0,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,103,71,41,30,1,3,12,5,7,4,0,4,0,1,0,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,India,4/21/2000,Right,175
148,ISL6,35062,28,Liston Colaco,Liston Colaco,2,Forward,FWD,1536,Hyderabad FC,HFC,2,3,0,6,236,0,30,267,0,2,0,0,4,4,10,6,2,6,7,0,0,0,0,0,2,0,1,0,0,3,0,4,1,0,0,0,0,0,0,2,0,0,0,148,107,64,43,2,5,14,7,7,4,0,23,8,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,India,12/11/1998,,0
148,ISL6,35063,13,Md. Rafique Ali Sardar,Rafique Ali,4,Goalkeeper,GK,1159,Jamshedpur FC,JFC,3,15,3,0,270,0,16,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,8,13,0,1,0,0,0,0,0,0,0,0,0,0,0,86,21,14,7,0,1,0,0,0,10,11,3,0,0,0,0,0,0,0,0,0,0,0,0,33,19,9,10,7,0,0,0,0,1,India,4/16/1998,,
